"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"AQUA","Evoqua Water Technologies Corp.","16.94","$1.94B","2017","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/aqua",
"XAN","Exantas Capital Corp.","11.59","$369.35M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/xan",
"XAN^C","Exantas Capital Corp.","26.39","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/xan^c",
"EXPR","Express, Inc.","3.23","$217.27M","2010","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/expr",
"EXTN","Exterran Corporation","12.94","$456.69M","2015","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/extn",
"EXR","Extra Space Storage Inc","115.68","$14.87B","2004","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/exr",
"XOM","Exxon Mobil Corporation","69.75","$295.12B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/xom",
"FNB","F.N.B. Corporation","12.17","$3.95B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fnb",
"FNB^E","F.N.B. Corporation","29.6","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fnb^e",
"FN","Fabrinet","53.08","$1.96B","2010","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/fn",
"FDS","FactSet Research Systems Inc.","253.01","$9.68B","1996","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/fds",
"FICO","Fair Isaac Corporation","286.04","$8.27B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/fico",
"SFUN","Fang Holdings Limited","1.96","$175.22M","2010","Technology","EDP Services","https://old.nasdaq.com/symbol/sfun",
"FPAC","Far Point Acquisition Corporation","10.17","$804.07M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/fpac",
"FPAC.U","Far Point Acquisition Corporation","n/a","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/fpac.u",
"FPAC.WS","Far Point Acquisition Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fpac.ws",
"FTCH","Farfetch Limited","7.99","$2.43B","2018","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ftch",
"FPI","Farmland Partners Inc.","6.67","$237.3M","2014","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/fpi",
"FPI^B","Farmland Partners Inc.","24.27","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fpi^b",
"FSLY","Fastly, Inc.","20.02","$1.87B","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/fsly",
"FBK","FB Financial Corporation","37.83","$1.17B","2016","Finance","Major Banks","https://old.nasdaq.com/symbol/fbk",
"FFG","FBL Financial Group, Inc.","58.37","$1.44B","1996","Finance","Life Insurance","https://old.nasdaq.com/symbol/ffg",
"AGM","Federal Agricultural Mortgage Corporation","84.64","$905.67M","n/a","Finance","Finance Companies","https://old.nasdaq.com/symbol/agm",
"AGM.A","Federal Agricultural Mortgage Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/agm.a",
"AGM^A","Federal Agricultural Mortgage Corporation","26","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/agm^a",
"AGM^C","Federal Agricultural Mortgage Corporation","27.2","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/agm^c",
"AGM^D","Federal Agricultural Mortgage Corporation","26.77","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/agm^d",
"FRT","Federal Realty Investment Trust","140.05","$10.5B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/frt",
"FRT^C","Federal Realty Investment Trust","26.17","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/frt^c",
"FSS","Federal Signal Corporation","33.49","$2.02B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/fss",
"FII","Federated Investors, Inc.","31.8","$3.22B","1998","Finance","Investment Managers","https://old.nasdaq.com/symbol/fii",
"FMN","Federated Premier Municipal Income Fund","14.04","$161.41M","2002","n/a","n/a","https://old.nasdaq.com/symbol/fmn",
"FDX","FedEx Corporation","155.98","$40.7B","n/a","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/fdx",
"RACE","Ferrari N.V.","151.97","$38.03B","2015","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/race",
"FGP","Ferrellgas Partners, L.P.","0.6221","$60.44M","1994","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/fgp",
"FOE","Ferro Corporation","11.18","$916.01M","n/a","Basic Industries","Paints/Coatings","https://old.nasdaq.com/symbol/foe",
"FG","FGL Holdings","8.64","$1.88B","2017","Finance","Life Insurance","https://old.nasdaq.com/symbol/fg",
"FG.WS","FGL Holdings","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fg.ws",
"FCAU","Fiat Chrysler Automobiles N.V.","13.1","$25.89B","2014","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/fcau",
"FNF","Fidelity National Financial, Inc.","45.85","$12.58B","2014","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/fnf",
"FIS","Fidelity National Information Services, Inc.","126.97","$77.89B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/fis",
"FMO","Fiduciary/Claymore Energy Infrastructure Fund","8.01","$283.88M","2004","n/a","n/a","https://old.nasdaq.com/symbol/fmo",
"FAF","First American Corporation (The)","60.45","$6.78B","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/faf",
"FBP","First BanCorp.","10.51","$2.28B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fbp",
"FCF","First Commonwealth Financial Corporation","13.62","$1.34B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fcf",
"FHN","First Horizon National Corporation","16.04","$5.01B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fhn",
"FHN^A","First Horizon National Corporation","25.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fhn^a",
"FR","First Industrial Realty Trust, Inc.","40.52","$5.13B","1994","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/fr",
"AG","First Majestic Silver Corp.","10.04","$2.03B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/ag",
"FRC","FIRST REPUBLIC BANK","106.71","$17.95B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/frc",
"FRC^F","FIRST REPUBLIC BANK","26.26","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/frc^f",
"FRC^G","FIRST REPUBLIC BANK","26.43","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/frc^g",
"FRC^H","FIRST REPUBLIC BANK","26.13","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/frc^h",
"FRC^I","FIRST REPUBLIC BANK","26.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/frc^i",
"FFA","First Trust","16.49","$329.44M","2004","n/a","n/a","https://old.nasdaq.com/symbol/ffa",
"FMY","First Trust","14","$58.98M","2005","n/a","n/a","https://old.nasdaq.com/symbol/fmy",
"FDEU","First Trust Dynamic Europe Equity Income Fund","14.54","$250.55M","2015","n/a","n/a","https://old.nasdaq.com/symbol/fdeu",
"FIF","First Trust Energy Infrastructure Fund","16.12","$282.91M","2011","n/a","n/a","https://old.nasdaq.com/symbol/fif",
"FSD","First Trust High Income Long Short Fund","15.35","$529.97M","2010","n/a","n/a","https://old.nasdaq.com/symbol/fsd",
"FPF","First Trust Intermediate Duration Preferred & Income Fund","23.88","$1.45B","2013","n/a","n/a","https://old.nasdaq.com/symbol/fpf",
"FEI           ","First Trust MLP and Energy Income Fund","10.72","$503.92M","2012","n/a","n/a","https://old.nasdaq.com/symbol/fei",
"FPL","First Trust New Opportunities MLP & Energy Fund","8.7","$223.59M","2014","n/a","n/a","https://old.nasdaq.com/symbol/fpl",
"FIV","First Trust Senior Floating Rate 2022 Target Term Fund","8.82","$316.03M","2016","n/a","n/a","https://old.nasdaq.com/symbol/fiv",
"FCT","First Trust Senior Floating Rate Income Fund II","11.96","$319.3M","2004","n/a","n/a","https://old.nasdaq.com/symbol/fct",
"FGB","First Trust Specialty Finance and Financial Opportunities Fund","6.381","$91.63M","2007","n/a","n/a","https://old.nasdaq.com/symbol/fgb",
"FEO","First Trust/Aberdeen Emerging Opportunity Fund","13.4","$67.82M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/feo",
"FAM","First Trust/Aberdeen Global Opportunity Income Fund","10.89","$138.92M","2006","n/a","n/a","https://old.nasdaq.com/symbol/fam",
"FE","FirstEnergy Corp.","48.41","$26.14B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/fe",
"FIT","Fitbit, Inc.","4.49","$1.16B","2015","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/fit",
"FPH","Five Point Holdings, LLC","6.87","$1.02B","2017","Finance","Real Estate","https://old.nasdaq.com/symbol/fph",
"FVRR","Fiverr International Ltd.","21.65","$690.64M","2019","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/fvrr",
"FBC","Flagstar Bancorp, Inc.","37.35","$2.11B","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/fbc",
"DFP","Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.","26.32","$504.43M","2013","n/a","n/a","https://old.nasdaq.com/symbol/dfp",
"PFD","Flaherty & Crumrine Preferred and Income Fund Inco","15.37","$172.74M","1991","n/a","n/a","https://old.nasdaq.com/symbol/pfd",
"PFO","Flaherty & Crumrine Preferred and Income Opportuni","12.28","$154.91M","1992","n/a","n/a","https://old.nasdaq.com/symbol/pfo",
"FFC","Flaherty & Crumrine Preferred and Income Securitie","21.38","$948.44M","2003","n/a","n/a","https://old.nasdaq.com/symbol/ffc",
"FLC","Flaherty & Crumrine Total Return Fund Inc","23.11","$230.43M","2003","n/a","n/a","https://old.nasdaq.com/symbol/flc",
"FLT","FleetCor Technologies, Inc.","291.43","$25.23B","2010","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/flt",
"FLNG","FLEX LNG Ltd.","10.8","n/a","2019","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/flng",
"FND","Floor & Decor Holdings, Inc.","44.95","$4.48B","2017","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/fnd",
"FTK","Flotek Industries, Inc.","2.16","$124.63M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/ftk",
"FLO","Flowers Foods, Inc.","21.73","$4.6B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/flo",
"FLS","Flowserve Corporation","48.4","$6.35B","n/a","Capital Goods","Fluid Controls","https://old.nasdaq.com/symbol/fls",
"FLR","Fluor Corporation","19.69","$2.76B","n/a","Basic Industries","Military/Government/Technical","https://old.nasdaq.com/symbol/flr",
"FLY","Fly Leasing Limited","20.78","$644.98M","2007","n/a","n/a","https://old.nasdaq.com/symbol/fly",
"FMC","FMC Corporation","82.53","$10.76B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/fmc",
"FMX","Fomento Economico Mexicano S.A.B. de C.V.","92.22","$164.99B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/fmx",
"FL","Foot Locker, Inc.","45.02","$4.82B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/fl",
"F","Ford Motor Company","9.21","$36.75B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/f",
"F^B","Ford Motor Company","26.83","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/f^b",
"FELP","Foresight Energy LP","0.1999","$29.16M","2014","Energy","Coal Mining","https://old.nasdaq.com/symbol/felp",
"FOR","Forestar Group Inc","18.33","$879.79M","2017","Finance","Real Estate","https://old.nasdaq.com/symbol/for",
"FTS","Fortis Inc.","41.61","$18.17B","2016","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/fts",
"FTV","Fortive Corporation","72.34","$24.27B","2016","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ftv",
"FTV^A","Fortive Corporation","932.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftv^a",
"FTAI","Fortress Transportation and Infrastructure Investors LLC","16.02","$1.36B","2015","n/a","n/a","https://old.nasdaq.com/symbol/ftai",
"FTAI^A","Fortress Transportation and Infrastructure Investors LLC","25.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftai^a",
"FSM","Fortuna Silver Mines Inc.","3.1","$496.9M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/fsm",
"FBHS","Fortune Brands Home & Security, Inc.","58.38","$8.17B","n/a","Basic Industries","Homebuilding","https://old.nasdaq.com/symbol/fbhs",
"FET","Forum Energy Technologies, Inc.","1.18","$130.24M","2012","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/fet",
"FBM","Foundation Building Materials, Inc.","18.34","$788.43M","2017","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/fbm",
"FCPT","Four Corners Property Trust, Inc.","28.43","$1.95B","2015","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/fcpt",
"FEDU","Four Seasons Education (Cayman) Inc.","1.92","$95.87M","2017","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/fedu",
"FNV","Franco-Nevada Corporation","94.61","$17.77B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/fnv",
"FC","Franklin Covey Company","36.23","$506.29M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/fc",
"FSB","Franklin Financial Network, Inc.","31.09","$454.69M","2015","Finance","Major Banks","https://old.nasdaq.com/symbol/fsb",
"BEN","Franklin Resources, Inc.","27.88","$14.04B","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/ben",
"FT","Franklin Universal Trust","7.54","$189.49M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ft",
"FI","Frank&#39;s International N.V.","5.05","$1.14B","2013","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/fi",
"FCX","Freeport-McMoran, Inc.","10.13","$14.7B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/fcx",
"FMS","Fresenius Medical Care Corporation","32.73","$19.82B","n/a","Health Care","Misc Health and Biotechnology Services","https://old.nasdaq.com/symbol/fms",
"FDP","Fresh Del Monte Produce, Inc.","28.69","$1.39B","1997","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/fdp",
"RESI","Front Yard Residential Corporation","12.18","$655.61M","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/resi",
"FRO","Frontline Ltd.","10.77","$2.07B","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/fro",
"FSK","FS KKR Capital Corp.","5.79","$3B","2014","n/a","n/a","https://old.nasdaq.com/symbol/fsk",
"FCN","FTI Consulting, Inc.","108.16","$4.06B","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/fcn",
"FTSI","FTS International, Inc.","1.59","$173.36M","2018","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/ftsi",
"FF","FutureFuel Corp.","12.32","$538.92M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/ff",
"GCV","Gabelli Convertible and Income Securities Fund, Inc. (The)","5.5","$103.17M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gcv",
"GCV^B.CL","Gabelli Convertible and Income Securities Fund, Inc. (The)","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gcv^b.cl",
"GAB","Gabelli Equity Trust, Inc. (The)","5.98","$1.53B","1986","n/a","n/a","https://old.nasdaq.com/symbol/gab",
"GAB^D","Gabelli Equity Trust, Inc. (The)","26.2","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gab^d",
"GAB^G","Gabelli Equity Trust, Inc. (The)","25.3872","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gab^g",
"GAB^H","Gabelli Equity Trust, Inc. (The)","25.89","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gab^h",
"GAB^J","Gabelli Equity Trust, Inc. (The)","26.2","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gab^j",
"GGZ","Gabelli Global Small and Mid Cap Value Trust (The)","11.07","$105.31M","2014","n/a","n/a","https://old.nasdaq.com/symbol/ggz",
"GGZ^A","Gabelli Global Small and Mid Cap Value Trust (The)","26.0175","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ggz^a",
"GGT","Gabelli Multi-Media Trust Inc. (The)","8.08","$200.03M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ggt",
"GGT^B","Gabelli Multi-Media Trust Inc. (The)","25.8198","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ggt^b",
"GGT^E","Gabelli Multi-Media Trust Inc. (The)","25.811","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ggt^e",
"GUT","Gabelli Utility Trust (The)","7.45","$402.22M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gut",
"GUT^A","Gabelli Utility Trust (The)","26.59","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gut^a",
"GUT^C","Gabelli Utility Trust (The)","26.3554","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gut^c",
"GCAP","GAIN Capital Holdings, Inc.","4.7","$175.76M","2010","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/gcap",
"GLEO.U","Galileo Acquisition Corp.","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/gleo.u",
"GBL","Gamco Investors, Inc.","16.41","$454.51M","1999","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/gbl",
"GNT","GAMCO Natural Resources, Gold & Income Tust ","5.87","$122.65M","2011","n/a","n/a","https://old.nasdaq.com/symbol/gnt",
"GNT^A","GAMCO Natural Resources, Gold & Income Tust ","25.83","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gnt^a",
"GME","Gamestop Corporation","6.43","$581.64M","2002","Consumer Services","Electronics Distribution","https://old.nasdaq.com/symbol/gme",
"GPS","Gap, Inc. (The)","17.56","$6.6B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/gps",
